1552-4841;35;AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS
1552-4868;35;AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS
1062-8606;25;AMERICAN JOURNAL OF MEDICAL QUALITY
0002-9343;40;AMERICAN JOURNAL OF MEDICINE
1557-9883;20;American Journal of Mens Health
0250-8095;35;AMERICAN JOURNAL OF NEPHROLOGY
0195-6108;35;AMERICAN JOURNAL OF NEURORADIOLOGY
0002-936X;35;AMERICAN JOURNAL OF NURSING
0002-9378;45;AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY
0272-9490;35;AMERICAN JOURNAL OF OCCUPATIONAL THERAPY
0002-9394;45;AMERICAN JOURNAL OF OPHTHALMOLOGY
0889-5406;30;AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS
0002-9432;35;AMERICAN JOURNAL OF ORTHOPSYCHIATRY
0196-0709;25;AMERICAN JOURNAL OF OTOLARYNGOLOGY
0002-9440;45;AMERICAN JOURNAL OF PATHOLOGY
0735-1631;25;AMERICAN JOURNAL OF PERINATOLOGY
0002-9459;25;AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION
0002-9483;35;AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
0894-9115;35;AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION
0002-9505;25;AMERICAN JOURNAL OF PHYSICS
0363-6143;35;AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY
0193-1849;40;AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM
0193-1857;35;AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY
0363-6135;35;AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY
1040-0605;40;AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY
0363-6119;30;AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY
1931-857X;40;AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY
0092-5853;50;AMERICAN JOURNAL OF POLITICAL SCIENCE
1099-209X;30;AMERICAN JOURNAL OF POTATO RESEARCH
0749-3797;45;AMERICAN JOURNAL OF PREVENTIVE MEDICINE
0275-2565;40;AMERICAN JOURNAL OF PRIMATOLOGY
0002-953X;50;AMERICAN JOURNAL OF PSYCHIATRY
0002-9556;25;AMERICAN JOURNAL OF PSYCHOLOGY
0090-0036;45;AMERICAN JOURNAL OF PUBLIC HEALTH
1046-7408;30;AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY
1073-449X;50;AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE
1044-1549;35;AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY
1945-8924;40;American Journal of Rhinology & Allergy
0361-803X;35;AMERICAN JOURNAL OF ROENTGENOLOGY
0002-9599;45;AMERICAN JOURNAL OF SCIENCE
0002-9602;50;AMERICAN JOURNAL OF SOCIOLOGY
1058-0360;45;AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY
0363-5465;50;AMERICAN JOURNAL OF SPORTS MEDICINE
0002-9610;35;AMERICAN JOURNAL OF SURGERY
0147-5185;45;AMERICAN JOURNAL OF SURGICAL PATHOLOGY
0002-9629;25;AMERICAN JOURNAL OF THE MEDICAL SCIENCES
1075-2765;20;AMERICAN JOURNAL OF THERAPEUTICS
1943-8141;35;American Journal of Translational Research
1600-6135;50;AMERICAN JOURNAL OF TRANSPLANTATION
0002-9637;40;AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE
0002-9645;35;AMERICAN JOURNAL OF VETERINARY RESEARCH
1055-0496;25;AMERICAN JOURNAL ON ADDICTIONS
0044-7749;15;AMERICAN LABORATORY
1465-7252;30;American Law and Economics Review
0740-2783;25;AMERICAN MALACOLOGICAL BULLETIN
0002-9890;20;AMERICAN MATHEMATICAL MONTHLY
0003-0031;20;AMERICAN MIDLAND NATURALIST
0003-004X;35;AMERICAN MINERALOGIST
0003-0082;35;AMERICAN MUSEUM NOVITATES
0003-0147;40;AMERICAN NATURALIST
0003-0554;50;AMERICAN POLITICAL SCIENCE REVIEW
1532-673X;30;AMERICAN POLITICS RESEARCH
0003-066X;45;AMERICAN PSYCHOLOGIST
0275-0740;30;AMERICAN REVIEW OF PUBLIC ADMINISTRATION
0003-0996;25;AMERICAN SCIENTIST
0003-1224;50;AMERICAN SOCIOLOGICAL REVIEW
0003-1283;25;AMERICAN SPEECH
0003-1305;25;AMERICAN STATISTICIAN
0003-1348;20;AMERICAN SURGEON
1582-9146;25;Amfiteatru Economic
0939-4451;30;AMINO ACIDS
1300-1795;15;Amme Idaresi Dergisi
0173-5373;25;AMPHIBIA-REPTILIA
1350-6129;30;AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS
2167-8421;25;Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration
1302-8723;15;Anadolu Kardiyoloji Dergisi-The Anatolian Journal of Cardiology
1302-6631;15;Anadolu Psikiyatri Dergisi-Anatolian Journal of Psychiatry
1075-9964;25;ANAEROBE
0003-2409;35;ANAESTHESIA
0310-057X;20;ANAESTHESIA AND INTENSIVE CARE
0003-2417;15;ANAESTHESIST
0365-0596;15;ANAIS BRASILEIROS DE DERMATOLOGIA
0001-3765;30;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS
1221-8421;15;Analele Stiintifice ale Universitatii Al I Cuza din Iasi-Serie Noua-Matematica
1224-1784;15;Analele Stiintifice ale Universitatii Ovidius Constanta-Seria Matematica
1695-4033;15;ANALES DE PEDIATRIA
0212-9728;20;Anales de Psicologia
0211-1322;20;ANALES DEL JARDIN BOTANICO DE MADRID
1137-6627;15;Anales del Sistema Sanitario De Navarra
0925-1030;15;ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING
1529-7489;30;Analyses of Social Issues and Public Policy
1948-206X;40;Analysis & PDE
0219-5305;40;Analysis and Applications
0133-3852;15;Analysis Mathematica
0003-2654;40;ANALYST
0003-2670;45;ANALYTICA CHIMICA ACTA
1618-2642;40;ANALYTICAL AND BIOANALYTICAL CHEMISTRY
0884-6812;15;Analytical and Quantitative Cytopathology and Histopathology
0003-2697;30;ANALYTICAL BIOCHEMISTRY
2210-7177;20;Analytical Cellular Pathology
0003-2700;45;ANALYTICAL CHEMISTRY
0003-2719;20;ANALYTICAL LETTERS
1759-9660;25;Analytical Methods
0910-6340;20;ANALYTICAL SCIENCES
0170-5334;15;ANASTHESIOLOGIE & INTENSIVMEDIZIN
0939-2661;15;ANASTHESIOLOGIE INTENSIVMEDIZIN NOTFALLMEDIZIN SCHMERZTHERAPIE
0340-2096;20;ANATOMIA HISTOLOGIA EMBRYOLOGIA
1932-8486;25;Anatomical Record-Advances in Integrative Anatomy and Evolutionary Biology
1447-6959;15;ANATOMICAL SCIENCE INTERNATIONAL
1870-0063;15;Andamios
0718-7106;30;Andean Geology
0303-4569;20;ANDROLOGIA
0003-2999;40;ANESTHESIA AND ANALGESIA
0003-3022;45;ANESTHESIOLOGY
1433-7851;45;ANGEWANDTE CHEMIE-INTERNATIONAL EDITION
0969-6970;40;ANGIOGENESIS
0003-3197;20;ANGIOLOGY
0003-3219;30;ANGLE ORTHODONTIST
1751-7311;40;Animal
0003-3472;40;ANIMAL BEHAVIOUR
1578-665X;20;ANIMAL BIODIVERSITY AND CONSERVATION
1570-7555;20;ANIMAL BIOLOGY
1049-5398;20;ANIMAL BIOTECHNOLOGY
1976-8354;15;Animal Cells and Systems
1435-9448;35;ANIMAL COGNITION
1367-9430;35;ANIMAL CONSERVATION
0377-8401;45;ANIMAL FEED SCIENCE AND TECHNOLOGY
0268-9146;40;ANIMAL GENETICS
0972-2963;15;Animal Nutrition and Feed Technology
1836-0939;35;Animal Production Science
0378-4320;30;ANIMAL REPRODUCTION SCIENCE
1344-3941;30;ANIMAL SCIENCE JOURNAL
0860-4037;25;ANIMAL SCIENCE PAPERS AND REPORTS
0962-7286;35;ANIMAL WELFARE
1300-0861;15;Ankara Universitesi Veteriner Fakultesi Dergisi
0003-3804;35;ANNALEN DER PHYSIK
1239-629X;30;ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA
0003-3847;20;ANNALES BOTANICI FENNICI
0003-4266;15;ANNALES D ENDOCRINOLOGIE
0003-3898;15;ANNALES DE BIOLOGIE CLINIQUE
0003-3928;15;ANNALES DE CARDIOLOGIE ET D ANGEIOLOGIE
0151-9107;15;ANNALES DE CHIMIE-SCIENCE DES MATERIAUX
0294-1260;15;Annales de Chirurgie Plastique Esthetique
0151-9638;15;ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE
0373-0956;30;ANNALES DE L INSTITUT FOURIER
0294-1449;40;ANNALES DE L INSTITUT HENRI POINCARE-ANALYSE NON LINEAIRE
0246-0203;25;ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES
0037-9271;20;ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE
0003-4088;20;ANNALES DE LIMNOLOGIE-INTERNATIONAL JOURNAL OF LIMNOLOGY
0753-3969;20;ANNALES DE PALEONTOLOGIE
0242-6498;15;ANNALES DE PATHOLOGIE
0750-7658;0;ANNALES FRANCAISES D ANESTHESIE ET DE REANIMATION
0992-7689;25;ANNALES GEOPHYSICAE
1424-0637;25;ANNALES HENRI POINCARE
0003-4487;15;ANNALES MEDICO-PSYCHOLOGIQUES
0066-2216;15;Annales Polonici Mathematici
0012-9593;45;ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE
0208-9068;20;ANNALES SOCIETATIS GEOLOGORUM POLONIAE
0003-4541;25;ANNALES ZOOLOGICI
0003-455X;25;ANNALES ZOOLOGICI FENNICI
0021-2571;20;ANNALI DELL ISTITUTO SUPERIORE DI SANITA
0391-173X;40;ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE
0373-3114;35;ANNALI DI MATEMATICA PURA ED APPLICATA
0003-469X;15;Annali Italiani di Chirurgia
0304-4602;25;ANNALS ACADEMY OF MEDICINE SINGAPORE
1081-1206;30;ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY
0940-9602;30;ANNALS OF ANATOMY-ANATOMISCHER ANZEIGER
1642-3402;0;Annals of Animal Science
0003-4746;40;ANNALS OF APPLIED BIOLOGY
1050-5164;30;ANNALS OF APPLIED PROBABILITY
1932-6157;40;Annals of Applied Statistics
0883-6612;40;ANNALS OF BEHAVIORAL MEDICINE
0090-6964;35;ANNALS OF BIOMEDICAL ENGINEERING
0305-7364;40;ANNALS OF BOTANY
0097-4463;20;ANNALS OF CARNEGIE MUSEUM
0091-7370;20;ANNALS OF CLINICAL AND LABORATORY SCIENCE
0004-5632;30;ANNALS OF CLINICAL BIOCHEMISTRY
1476-0711;20;Annals of Clinical Microbiology and Antimicrobials
1040-1237;25;Annals of Clinical Psychiatry
0218-0006;15;Annals of Combinatorics
1013-9087;20;Annals of Dermatology
1092-9134;20;Annals of Diagnostic Pathology
0736-9387;35;ANNALS OF DYSLEXIA
1529-7373;20;Annals of Economics and Finance
0196-0644;50;ANNALS OF EMERGENCY MEDICINE
1047-2797;40;ANNALS OF EPIDEMIOLOGY
1544-1709;45;ANNALS OF FAMILY MEDICINE
1844-8135;20;Annals of Forest Research
1286-4560;40;ANNALS OF FOREST SCIENCE
1744-859X;20;Annals of General Psychiatry
1593-5213;20;ANNALS OF GEOPHYSICS
0260-3055;30;ANNALS OF GLACIOLOGY
0232-704X;30;ANNALS OF GLOBAL ANALYSIS AND GEOMETRY
0939-5555;30;ANNALS OF HEMATOLOGY
1665-2681;20;Annals of Hepatology
0301-4460;30;ANNALS OF HUMAN BIOLOGY
0003-4800;25;Annals of Human Genetics
0972-2327;15;Annals of Indian Academy of Neurology
0003-4819;45;ANNALS OF INTERNAL MEDICINE
2234-3806;25;Annals of Laboratory Medicine
0003-486X;50;ANNALS OF MATHEMATICS
1012-2443;25;ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE
0785-3890;40;ANNALS OF MEDICINE
1590-4261;15;ANNALS OF MICROBIOLOGY
0364-5134;50;ANNALS OF NEUROLOGY
1082-720X;20;ANNALS OF NONINVASIVE ELECTROCARDIOLOGY
0306-4549;25;ANNALS OF NUCLEAR ENERGY
0914-7187;25;ANNALS OF NUCLEAR MEDICINE
0250-6807;25;ANNALS OF NUTRITION AND METABOLISM
0003-4878;25;ANNALS OF OCCUPATIONAL HYGIENE
0923-7534;45;ANNALS OF ONCOLOGY
0254-5330;30;ANNALS OF OPERATIONS RESEARCH
0003-4894;25;ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY
1060-0280;25;ANNALS OF PHARMACOTHERAPY
0003-4916;40;ANNALS OF PHYSICS
0148-7043;25;ANNALS OF PLASTIC SURGERY
0091-1798;35;ANNALS OF PROBABILITY
0168-0072;25;ANNALS OF PURE AND APPLIED LOGIC
0570-1864;25;ANNALS OF REGIONAL SCIENCE
0256-4947;25;ANNALS OF SAUDI MEDICINE
0003-3790;25;ANNALS OF SCIENCE
0090-5364;45;ANNALS OF STATISTICS
0003-4932;50;ANNALS OF SURGERY
1068-9265;40;ANNALS OF SURGICAL ONCOLOGY
0003-4347;20;Annals of Telecommunications-Annales des Telecommunications
0002-7162;35;ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE
0004-5608;40;ANNALS OF THE ASSOCIATION OF AMERICAN GEOGRAPHERS
0013-8746;30;ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA
0020-3157;20;ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS
0026-6493;30;ANNALS OF THE MISSOURI BOTANICAL GARDEN
0077-8923;40;Annals of the New York Academy of Sciences
0003-4967;45;ANNALS OF THE RHEUMATIC DISEASES
0035-8843;25;ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND
1341-1098;15;Annals of Thoracic and Cardiovascular Surgery
1817-1737;20;Annals of Thoracic Medicine
0003-4975;40;ANNALS OF THORACIC SURGERY
0160-7383;45;ANNALS OF TOURISM RESEARCH
1425-9524;20;Annals of Transplantation
0003-4983;25;ANNALS OF TROPICAL MEDICINE AND PARASITOLOGY
0272-4936;25;ANNALS OF TROPICAL PAEDIATRICS
0890-5096;20;ANNALS OF VASCULAR SURGERY
0003-5033;15;ANNEE PSYCHOLOGIQUE
0065-7743;20;Annual Reports in Medicinal Chemistry
0066-4103;25;Annual Reports on NMR Spectroscopy
1936-1327;50;Annual Review of Analytical Chemistry
0084-6570;45;Annual Review of Anthropology
0267-1905;45;Annual Review of Applied Linguistics
0066-4146;50;Annual Review of Astronomy and Astrophysics
0066-4154;50;Annual Review of Biochemistry
1523-9829;50;Annual Review of Biomedical Engineering
1936-122X;50;Annual Review of Biophysics
1081-0706;50;Annual Review of Cell and Developmental Biology
1947-5438;50;Annual Review of Chemical and Biomolecular Engineering
1548-5943;50;Annual Review of Clinical Psychology
1947-5454;45;Annual Review of Condensed Matter Physics
0084-6597;50;Annual Review of Earth and Planetary Sciences
1543-592X;50;Annual Review of Ecology Evolution and Systematics
1941-1383;45;Annual Review of Economics
0066-4170;50;Annual Review of Entomology
1543-5938;50;Annual Review of Environment and Resources
1941-1367;35;Annual Review of Financial Economics
0066-4189;50;Annual Review of Fluid Mechanics
1941-1413;50;Annual Review of Food Science and Technology
0066-4197;50;Annual Review of Genetics
1527-8204;45;Annual Review of Genomics and Human Genetics
0732-0582;50;Annual Review of Immunology
0066-4200;40;ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY
1550-3585;40;Annual Review of Law and Social Science
1941-1405;50;Annual Review of Marine Science
1531-7331;45;Annual Review of Materials Research
0066-4219;45;Annual Review of Medicine
0066-4227;50;Annual Review of Microbiology
0147-006X;50;Annual Review of Neuroscience
0163-8998;50;Annual Review of Nuclear and Particle Science
0199-9885;50;Annual Review of Nutrition
1553-4006;50;Annual Review of Pathology-Mechanisms of Disease
0362-1642;50;Annual Review of Pharmacology and Toxicology
0066-426X;50;Annual Review of Physical Chemistry
0066-4278;50;Annual Review of Physiology
0066-4286;50;Annual Review of Phytopathology
1543-5008;50;Annual Review of Plant Biology
1094-2939;50;Annual Review of Political Science
0066-4308;50;Annual Review of Psychology
0163-7525;50;Annual Review of Public Health
1941-1340;30;Annual Review of Resource Economics
0360-0572;50;Annual Review of Sociology
1367-5788;40;ANNUAL REVIEWS IN CONTROL
0954-1020;25;ANTARCTIC SCIENCE
0066-4677;20;Anthropological Forum
1408-032X;20;Anthropological Notebooks
0003-5491;25;ANTHROPOLOGICAL QUARTERLY
0918-7960;15;ANTHROPOLOGICAL SCIENCE
1463-4996;30;Anthropological Theory
0003-5521;25;ANTHROPOLOGIE
0003-5548;20;ANTHROPOLOGISCHER ANZEIGER
0972-0073;15;Anthropologist
0161-7761;25;ANTHROPOLOGY & EDUCATION QUARTERLY
0258-0144;0;Anthropology Southern Africa
0257-9774;15;ANTHROPOS
0892-7936;30;ANTHROZOOS
1871-5206;35;Anti-Cancer Agents in Medicinal Chemistry
0959-4973;25;ANTI-CANCER DRUGS
0250-7005;20;ANTICANCER RESEARCH
0003-5599;20;ANTI-CORROSION METHODS AND MATERIALS
0066-4804;40;ANTIMICROBIAL AGENTS AND CHEMOTHERAPY
1523-0864;45;ANTIOXIDANTS & REDOX SIGNALING
0066-4812;40;ANTIPODE
0003-598X;35;ANTIQUITY
0003-6056;35;ANTITRUST LAW JOURNAL
0166-3542;35;ANTIVIRAL RESEARCH
1359-6535;35;ANTIVIRAL THERAPY
0003-6072;20;ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY
0066-5061;15;Anuario de Estudios Medievales
1061-5806;30;ANXIETY STRESS AND COPING
1445-1433;25;ANZ JOURNAL OF SURGERY
1446-1811;30;ANZIAM JOURNAL
2041-2851;30;AoB Plants
0268-7038;20;APHASIOLOGY
0044-8435;40;APIDOLOGIE
0903-4641;20;APMIS
1360-8185;30;APOPTOSIS
0195-6663;35;APPETITE
1038-6807;20;APPITA
0938-1279;20;APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING
0003-6811;25;APPLICABLE ANALYSIS
1452-8630;35;Applicable Analysis and Discrete Mathematics
0862-7940;15;Applications of Mathematics
0003-682X;30;APPLIED ACOUSTICS
1063-5203;50;APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS
1683-3511;20;Applied and Computational Mathematics
0099-2240;40;APPLIED AND ENVIRONMENTAL MICROBIOLOGY
0168-1591;35;APPLIED ANIMAL BEHAVIOUR SCIENCE
0883-9514;20;APPLIED ARTIFICIAL INTELLIGENCE
0273-2289;25;APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY
0003-6838;15;APPLIED BIOCHEMISTRY AND MICROBIOLOGY
1176-2322;15;Applied Bionics and Biomechanics
0926-860X;40;APPLIED CATALYSIS A-GENERAL
0926-3373;45;APPLIED CATALYSIS B-ENVIRONMENTAL
0927-2852;25;APPLIED CATEGORICAL STRUCTURES
0169-1317;35;APPLIED CLAY SCIENCE
1869-0327;20;Applied Clinical Informatics
0888-4080;20;APPLIED COGNITIVE PSYCHOLOGY
0929-189X;30;APPLIED COMPOSITE MATERIALS
1054-4887;25;APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL
1088-8691;20;Applied Developmental Science
1589-1623;15;APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH
2040-5790;40;Applied Economic Perspectives and Policy
0003-6846;20;APPLIED ECONOMICS
1350-4851;15;APPLIED ECONOMICS LETTERS
0306-2619;45;APPLIED ENERGY
0883-8542;20;APPLIED ENGINEERING IN AGRICULTURE
0003-6862;25;APPLIED ENTOMOLOGY AND ZOOLOGY
0003-6870;35;APPLIED ERGONOMICS
0883-2927;30;APPLIED GEOCHEMISTRY
0143-6228;40;APPLIED GEOGRAPHY
1672-7975;15;Applied Geophysics
1541-2016;30;APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY
0142-6001;45;APPLIED LINGUISTICS
0937-9347;20;APPLIED MAGNETIC RESONANCE
0307-904X;35;APPLIED MATHEMATICAL MODELLING
2325-0399;30;Applied Mathematics & Information Sciences
0096-3003;40;APPLIED MATHEMATICS AND COMPUTATION
0253-4827;25;APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION
0095-4616;30;APPLIED MATHEMATICS AND OPTIMIZATION
0893-9659;35;APPLIED MATHEMATICS LETTERS
1005-1031;15;Applied Mathematics-A Journal of Chinese Universities Series B
0895-7347;20;APPLIED MEASUREMENT IN EDUCATION
0003-6900;45;Applied Mechanics Reviews
0175-7598;35;APPLIED MICROBIOLOGY AND BIOTECHNOLOGY
0908-4282;25;Applied Neuropsychology
2327-9095;15;Applied Neuropsychology-Adult
0168-9274;35;APPLIED NUMERICAL MATHEMATICS
0897-1897;30;APPLIED NURSING RESEARCH
0141-1187;25;APPLIED OCEAN RESEARCH
1570-5838;20;Applied Ontology
1559-128X;30;APPLIED OPTICS
0268-2605;30;APPLIED ORGANOMETALLIC CHEMISTRY
0947-8396;30;APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING
0946-2171;30;APPLIED PHYSICS B-LASERS AND OPTICS
1882-0778;35;Applied Physics Express
0003-6951;40;APPLIED PHYSICS LETTERS
1715-5312;30;Applied Physiology Nutrition and Metabolism
0142-7164;35;APPLIED PSYCHOLINGUISTICS
0146-6216;25;APPLIED PSYCHOLOGICAL MEASUREMENT
0269-994X;40;APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE
1758-0846;30;Applied Psychology-Health and Well Being
1090-0586;25;APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK
0969-8043;25;APPLIED RADIATION AND ISOTOPES
1871-2584;25;Applied Research in Quality of Life
1430-6395;25;APPLIED RHEOLOGY
1568-4946;40;APPLIED SOFT COMPUTING
0929-1393;35;APPLIED SOIL ECOLOGY
1874-463X;20;Applied Spatial Analysis and Policy
0003-7028;30;APPLIED SPECTROSCOPY
0570-4928;45;APPLIED SPECTROSCOPY REVIEWS
1524-1904;20;APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY
0169-4332;35;APPLIED SURFACE SCIENCE
1359-4311;40;APPLIED THERMAL ENGINEERING
1402-2001;30;APPLIED VEGETATION SCIENCE
0144-8609;30;AQUACULTURAL ENGINEERING
0044-8486;40;AQUACULTURE
1869-215X;45;Aquaculture Environment Interactions
0967-6120;20;AQUACULTURE INTERNATIONAL
1353-5773;35;AQUACULTURE NUTRITION
1355-557X;30;AQUACULTURE RESEARCH
1864-7790;25;Aquatic Biology
0304-3770;30;AQUATIC BOTANY
1052-7613;30;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
1386-2588;25;AQUATIC ECOLOGY
1463-4988;20;AQUATIC ECOSYSTEM HEALTH & MANAGEMENT
1380-6165;25;AQUATIC GEOCHEMISTRY
0165-0424;15;AQUATIC INSECTS
1798-6540;25;Aquatic Invasions
0990-7440;25;AQUATIC LIVING RESOURCES
0167-5427;20;AQUATIC MAMMALS
0948-3055;30;AQUATIC MICROBIAL ECOLOGY
1015-1621;40;AQUATIC SCIENCES
0166-445X;45;AQUATIC TOXICOLOGY
1657-5997;15;Aquichan
1319-8025;0;ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING
1878-5352;35;Arabian Journal of Chemistry
1866-7511;20;Arabian Journal of Geosciences
1472-3646;30;ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL
1866-9557;30;Archaeological and Anthropological Sciences
1075-2196;30;Archaeological Prospection
0003-8121;30;ARCHAEOLOGY IN OCEANIA
0003-813X;25;ARCHAEOMETRY
0003-889X;20;ARCHIV DER MATHEMATIK
0365-6233;20;ARCHIV DER PHARMAZIE
0003-9098;0;ARCHIV FUR GEFLUGELKUNDE
0003-925X;15;ARCHIV FUR LEBENSMITTELHYGIENE
1869-0963;15;ARCHIV FUR MOLLUSKENKUNDE
0003-9438;20;ARCHIV FUR TIERZUCHT-ARCHIVES OF ANIMAL BREEDING
0003-9519;20;ARCHIVE FOR HISTORY OF EXACT SCIENCES
1432-0665;0;ARCHIVE FOR MATHEMATICAL LOGIC
0003-9527;45;ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS
0084-6724;20;Archive for the Psychology of Religion-Archiv fur Religionspsychologie
0939-1533;25;ARCHIVE OF APPLIED MECHANICS
0929-693X;15;ARCHIVES DE PEDIATRIE
1775-8785;15;Archives des Maladies Professionnelles et de l Environnement
0003-9756;20;ARCHIVES EUROPEENNES DE SOCIOLOGIE
0003-9829;15;ARCHIVES ITALIENNES DE BIOLOGIE
0137-5075;20;Archives of Acoustics
0365-0340;25;Archives of Agronomy and Soil Science
1745-039X;30;ARCHIVES OF ANIMAL NUTRITION
0003-9861;30;ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS
0354-4664;15;Archives of Biological Sciences
1643-8698;20;Archives of Budo
1875-2136;25;Archives of Cardiovascular Diseases
1644-9665;30;Archives of Civil and Mechanical Engineering
0887-6177;35;ARCHIVES OF CLINICAL NEUROPSYCHOLOGY
1134-3060;50;ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING
0340-3696;30;ARCHIVES OF DERMATOLOGICAL RESEARCH
0003-987X;45;ARCHIVES OF DERMATOLOGY
0003-9888;40;ARCHIVES OF DISEASE IN CHILDHOOD
1743-0585;25;Archives of Disease in Childhood-Education and Practice Edition
1359-2998;45;Archives of Disease in Childhood-Fetal and Neonatal Edition
1933-8244;20;Archives of Environmental & Occupational Health
0090-4341;25;ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY
2083-4772;15;Archives of Environmental Protection
1521-2491;30;Archives of Facial Plastic Surgery
0003-990X;50;ARCHIVES OF GENERAL PSYCHIATRY
0167-4943;20;ARCHIVES OF GERONTOLOGY AND GERIATRICS
0932-0067;20;ARCHIVES OF GYNECOLOGY AND OBSTETRICS
0914-9465;15;ARCHIVES OF HISTOLOGY AND CYTOLOGY
0739-4462;20;ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY
0003-9926;45;ARCHIVES OF INTERNAL MEDICINE
1029-2977;25;Archives of Iranian Medicine
0373-2029;25;ARCHIVES OF MECHANICS
0188-4409;25;ARCHIVES OF MEDICAL RESEARCH
1734-1922;30;Archives of Medical Science
1733-3490;30;ARCHIVES OF METALLURGY AND MATERIALS
0302-8933;20;ARCHIVES OF MICROBIOLOGY
0860-7001;20;Archives of Mining Sciences
0260-9541;20;ARCHIVES OF NATURAL HISTORY
0003-9942;45;ARCHIVES OF NEUROLOGY
0003-9950;45;ARCHIVES OF OPHTHALMOLOGY
0003-9969;30;ARCHIVES OF ORAL BIOLOGY
0936-8051;25;ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY
0886-4470;35;ARCHIVES OF OTOLARYNGOLOGY-HEAD & NECK SURGERY
0003-9985;35;ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE
1072-4710;50;ARCHIVES OF PEDIATRICS & ADOLESCENT MEDICINE
0253-6269;25;ARCHIVES OF PHARMACAL RESEARCH
0003-9993;45;ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION
